OTU	ED10_S_Wi2013	EN17_S_Wi2013	EN20_S_Wi2013	EOI15_S_Wi2013	EOI20_S_Wi2013	EOK10_S_Wi2013	EOK20_S_Wi2013_PS	EU08_S_Wi2013	LD10_S_Wi2013_PS_A	LN20_S_Wi2013_PS	LOK10_S_Wi2013	EN15_S_Wi2013	EN30_S_Wi2013	EB10_S_Wi2013
SWARM_6842	0	0	0	0	0	0	0	0	0	0	0	10	0	0
SWARM_6841	0	0	0	0	0	0	0	0	0	0	0	9	0	0
SWARM_6840	0	0	0	0	0	0	0	0	0	0	0	10	0	0
SWARM_6847	0	0	0	0	0	0	0	0	0	0	0	9	0	0
SWARM_6846	0	0	0	0	0	0	0	0	0	0	0	10	0	0
SWARM_6845	0	0	0	0	0	0	0	0	0	0	0	9	0	0
SWARM_6844	0	0	0	0	0	0	0	0	0	0	0	9	0	0
SWARM_7776	0	1	0	0	11	0	7	0	3	2	1	0	1	0
SWARM_3845	0	23	0	0	0	0	0	0	0	1	0	0	0	0
SWARM_2249	0	0	0	0	0	0	0	0	22	17	9	0	3	2
SWARM_2244	0	0	0	0	0	1	0	0	0	1	42	0	1	0
SWARM_2241	0	0	0	0	0	0	0	0	3	19	40	0	10	0
SWARM_2243	0	0	0	0	0	0	0	0	0	32	6	0	1	0
SWARM_1200	2	28	53	1	12	20	0	25	3	0	0	14	1	0
SWARM_1201	0	57	3	0	0	3	0	2	0	0	0	0	0	0
SWARM_1202	0	6	50	0	0	0	0	0	0	0	0	0	0	0
SWARM_1203	0	4	32	0	0	10	0	6	0	5	0	0	0	0
SWARM_1205	0	0	0	0	1	0	0	0	58	82	103	0	6	5
SWARM_1206	0	2	13	0	0	2	0	46	0	0	0	0	0	0
SWARM_1207	2	6	8	0	8	13	0	33	0	0	0	1	0	1
SWARM_1208	0	1	1	0	0	45	0	15	0	0	0	0	0	3
SWARM_1209	0	0	0	0	1	0	0	0	0	48	0	0	8	0
SWARM_436	0	3	9	9	113	0	0	1	1	1	3	0	5	0
SWARM_4187	0	0	0	0	0	0	0	0	1	0	6	0	11	0
SWARM_439	67	75	21	0	6	52	0	18	0	0	0	0	3	0
SWARM_438	0	0	1	111	69	1	0	0	0	0	0	0	0	0
SWARM_1973	0	0	0	0	1	0	3	0	40	21	104	0	0	0
SWARM_1970	0	0	0	0	0	0	0	0	11	32	2	0	1	1
SWARM_1978	11	22	23	0	0	10	0	4	2	0	0	1	0	0
SWARM_5270	13	3	0	0	0	0	4	1	0	0	0	0	0	1
SWARM_5272	0	0	1	0	1	1	6	0	0	0	0	0	0	7
SWARM_6618	0	0	0	0	0	0	9	0	2	0	7	0	0	0
SWARM_6619	0	0	0	0	1	0	16	0	0	0	0	0	0	2
SWARM_6613	0	0	0	0	0	0	12	0	0	0	0	0	0	0
SWARM_6616	0	1	0	0	0	0	9	3	0	0	0	0	0	1
SWARM_6614	0	0	0	0	0	0	11	0	0	0	0	0	0	0
SWARM_6615	0	0	0	0	0	0	10	0	0	0	0	0	0	0
SWARM_2723	0	0	0	0	0	0	4	0	8	9	0	0	1	4
SWARM_2727	0	0	0	0	0	1	0	0	0	1	15	0	21	0
SWARM_28880	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_28886	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_14148	0	0	0	0	0	0	9	0	0	0	0	0	0	3
SWARM_14149	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14143	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SWARM_14140	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14146	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14144	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14145	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_1569	0	0	3	0	1	0	40	1	3	3	0	1	0	0
SWARM_1568	0	28	56	12	21	12	0	4	0	3	0	12	4	2
SWARM_1561	0	1	1	0	0	0	0	0	0	29	20	0	11	2
SWARM_1560	0	0	0	0	0	0	0	0	0	42	1	0	0	0
SWARM_1563	0	0	0	1	4	0	0	0	21	70	78	0	18	2
SWARM_1562	0	0	0	0	0	0	0	0	0	16	57	0	0	0
SWARM_1565	0	0	0	0	1	0	0	0	1	12	16	0	7	22
SWARM_1564	2	9	32	0	4	12	0	5	0	0	0	0	0	0
SWARM_1567	0	2	2	0	0	0	0	2	0	0	0	58	0	0
SWARM_1566	22	4	3	0	3	9	0	13	0	0	0	4	0	1
SWARM_1950	1	43	0	0	2	1	3	0	0	3	3	0	9	6
SWARM_1951	0	1	2	9	38	0	0	0	0	0	1	0	1	0
SWARM_1953	0	0	0	0	0	0	7	0	0	0	0	0	0	68
SWARM_7505	0	0	0	0	0	0	0	0	22	7	3	0	0	0
SWARM_4854	0	0	5	0	0	22	0	1	0	0	0	0	0	0
SWARM_4858	0	0	0	0	0	0	8	0	2	11	0	0	1	1
SWARM_4859	0	1	3	0	21	1	0	0	3	6	1	0	0	1
SWARM_6755	0	0	1	0	1	0	5	0	0	24	10	0	3	1
SWARM_279	0	0	0	0	0	0	2	0	0	0	0	0	0	195
SWARM_278	3	20	44	17	24	131	0	114	0	0	2	0	0	1
SWARM_273	0	0	0	1	0	0	25	0	84	61	75	0	8	27
SWARM_272	169	1	1	0	0	2	0	19	0	0	0	0	0	0
SWARM_271	17	28	109	1	5	55	0	66	0	1	0	4	1	1
SWARM_270	27	14	38	3	22	14	0	161	0	0	0	0	2	12
SWARM_276	0	5	2	4	19	8	0	4	0	0	213	0	26	3
SWARM_274	0	28	297	2	12	32	0	20	0	4	0	0	1	1
SWARM_12196	1	21	19	0	3	26	0	16	3	0	0	0	0	1
SWARM_12199	0	0	0	0	0	0	0	0	0	0	0	7	0	0
SWARM_7087	0	0	0	0	0	0	7	0	0	0	0	0	0	1
SWARM_12229	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_12228	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_12223	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_12225	0	1	1	0	1	1	0	0	0	0	0	9	0	0
SWARM_12227	0	1	0	0	0	0	0	0	0	0	0	12	0	0
SWARM_12226	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_1298	0	0	0	0	0	0	0	0	0	88	12	0	4	3
SWARM_1013	31	35	60	2	3	35	0	46	0	0	0	0	1	1
SWARM_1012	22	28	10	0	0	33	0	8	0	2	0	0	0	0
SWARM_1016	0	8	17	12	75	17	0	22	7	0	1	0	0	27
SWARM_1018	0	1	5	0	0	2	0	8	329	98	246	0	3	11
SWARM_11107	0	0	0	0	21	0	0	0	0	0	3	0	0	0
SWARM_3578	0	0	0	0	0	0	0	0	20	0	0	0	0	0
SWARM_3579	0	0	0	0	0	0	0	0	36	0	0	0	0	0
SWARM_3571	4	6	1	0	4	2	0	24	0	0	0	0	1	0
SWARM_3574	0	2	2	6	20	1	3	4	0	0	0	0	0	4
SWARM_3577	0	0	0	0	0	0	1	0	26	0	0	0	0	0
SWARM_1975	0	0	0	0	0	59	0	1	0	4	0	0	0	0
SWARM_1972	0	0	0	0	0	1	10	0	0	0	0	0	0	30
SWARM_1971	1	5	0	0	0	26	0	7	0	0	0	0	0	4
SWARM_4735	0	0	1	0	3	1	0	0	0	0	0	0	1	17
SWARM_11190	0	0	0	0	0	0	4	0	0	0	0	0	0	2
SWARM_4268	5	23	7	0	0	3	0	4	0	1	0	0	0	0
SWARM_9616	0	0	0	0	0	0	7	0	0	2	0	0	0	0
SWARM_2951	0	1	2	0	0	0	0	0	0	0	0	19	0	0
SWARM_2950	0	1	2	0	0	0	0	0	0	0	0	30	0	0
SWARM_2953	16	18	51	6	11	29	0	24	1	0	0	2	2	2
SWARM_2952	0	6	0	0	0	0	0	0	0	0	0	24	0	0
SWARM_849	0	1	52	2	4	25	0	2	0	2	0	0	0	0
SWARM_844	6	6	18	1	10	13	0	25	0	0	0	15	3	1
SWARM_845	2	64	5	1	9	4	6	5	4	34	4	0	6	0
SWARM_846	0	1	0	0	0	1	0	0	0	0	0	82	0	0
SWARM_847	1	38	52	0	1	7	0	0	0	0	0	4	4	0
SWARM_840	0	4	66	2	4	8	0	0	0	8	0	0	0	0
SWARM_841	0	0	0	0	0	0	0	0	16	24	59	0	11	0
SWARM_842	0	0	0	0	0	0	0	0	0	2	85	0	4	0
SWARM_5606	0	0	0	0	0	0	0	0	0	0	0	0	0	15
SWARM_2379	1	0	0	0	0	0	0	38	0	0	0	0	0	1
SWARM_2370	1	1	6	0	1	0	0	11	0	6	0	7	2	0
SWARM_2374	0	0	0	0	0	0	0	0	0	0	14	0	1	13
SWARM_72	213	243	59	5	11	94	0	57	0	7	4	27	1	57
SWARM_73	514	153	250	16	18	104	0	402	0	12	0	3	9	12
SWARM_70	15	54	71	3	8	209	0	406	0	2	3	0	0	8
SWARM_71	13	21	177	8	20	38	0	594	0	8	1	0	1	2
SWARM_76	9	130	630	93	131	322	0	117	0	5	3	0	6	4
SWARM_77	0	1	3	0	10	0	0	0	0	77	854	0	79	19
SWARM_74	1	23	9	6	110	6	71	2	161	523	264	0	97	201
SWARM_75	1	53	20	76	221	104	13	58	6	63	992	1	107	57
SWARM_78	394	91	136	14	34	107	0	586	2	0	0	38	9	33
SWARM_79	0	15	29	5	196	13	22	3	92	278	577	1	161	33
SWARM_3779	0	0	0	0	0	0	0	0	27	0	0	0	0	0
SWARM_3772	0	0	0	0	0	0	3	0	0	0	0	0	0	23
SWARM_3773	0	0	0	0	0	0	0	0	0	0	0	0	0	18
SWARM_3770	0	0	0	0	0	0	0	0	0	0	0	0	0	17
SWARM_1730	0	0	0	0	0	0	0	0	0	37	0	0	2	0
SWARM_1731	0	0	1	0	0	0	14	0	0	0	0	0	1	32
SWARM_1732	14	22	10	0	0	0	0	3	0	0	0	0	3	3
SWARM_1733	1	8	11	5	49	3	0	13	4	57	24	0	6	4
SWARM_1734	0	6	6	0	4	31	0	3	0	0	0	0	1	1
SWARM_1738	5	17	1	0	0	4	0	16	0	0	0	5	1	1
SWARM_7918	0	0	0	0	0	0	3	1	0	0	0	0	0	12
SWARM_7291	13	1	0	0	0	0	0	0	0	0	0	0	0	0
SWARM_1198	0	0	32	0	0	33	0	16	0	0	0	0	0	2
SWARM_1199	0	1	0	0	0	0	0	0	0	0	0	57	0	0
SWARM_1194	0	0	0	0	0	3	0	71	0	0	0	0	0	1
SWARM_1195	0	0	0	0	2	0	0	0	51	32	46	0	5	1
SWARM_1196	0	0	0	0	0	0	0	0	0	51	21	0	2	0
SWARM_1197	0	0	0	0	0	0	0	0	0	0	71	0	0	0
SWARM_1190	59	1	7	0	1	4	0	14	0	0	0	4	0	0
SWARM_1191	84	119	26	0	1	31	0	17	0	0	0	0	0	1
SWARM_1193	2	10	25	0	2	9	0	16	0	0	0	6	2	1
SWARM_8878	0	0	0	0	0	0	0	0	0	0	0	0	0	12
SWARM_8874	0	0	0	0	0	0	4	0	0	0	0	0	0	7
SWARM_15659	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_15650	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_15653	0	0	0	0	0	0	0	0	0	0	0	11	0	0
SWARM_15655	0	0	0	0	2	0	0	0	0	0	0	6	0	0
SWARM_15657	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_5625	0	0	0	0	0	0	0	0	0	0	0	13	0	0
SWARM_5623	0	0	0	0	0	0	0	0	0	0	0	13	0	0
SWARM_5621	0	0	0	0	0	0	0	0	0	0	0	12	0	0
SWARM_4763	0	0	8	0	0	0	0	5	0	0	0	5	0	0
SWARM_5414	17	1	0	1	1	1	0	2	0	0	0	0	0	0
SWARM_6695	0	0	0	0	1	0	0	0	41	7	7	0	1	0
SWARM_7126	0	0	0	0	0	0	11	0	0	0	0	0	0	15
SWARM_8091	1	0	0	0	0	0	4	0	0	0	0	0	0	3
SWARM_8321	0	0	0	0	2	0	5	0	5	7	13	0	4	1
SWARM_3922	0	1	0	0	3	1	0	0	0	25	29	0	20	3
SWARM_3920	0	0	0	0	0	0	0	0	0	26	2	0	9	0
SWARM_2520	0	0	0	0	2	0	0	0	1	39	39	0	12	0
SWARM_2521	0	10	0	0	12	2	0	1	0	9	9	0	11	1
SWARM_2524	0	0	0	0	1	0	0	0	25	20	21	0	2	0
SWARM_2525	0	0	0	0	0	0	6	0	0	9	18	0	3	0
SWARM_2529	0	0	0	0	0	0	0	0	0	0	0	0	0	35
SWARM_768	0	0	0	0	0	0	9	0	72	114	23	0	10	10
SWARM_765	11	29	24	4	13	16	1	23	0	0	4	7	1	2
SWARM_767	0	1	1	0	0	5	2	0	0	55	3	0	5	43
SWARM_766	0	0	0	0	2	0	0	0	0	50	0	0	3	35
SWARM_761	0	1	0	0	0	0	6	0	22	37	49	0	12	2
SWARM_760	19	7	22	2	2	5	0	11	3	3	1	14	0	0
SWARM_763	5	7	14	2	19	47	0	70	8	0	4	0	1	2
SWARM_762	0	148	12	0	0	1	0	8	0	1	0	0	1	0
SWARM_189	19	59	245	0	6	0	0	0	0	0	0	0	9	0
SWARM_188	8	43	109	4	1	136	0	177	0	0	0	3	4	1
SWARM_180	0	0	0	0	0	0	2	0	38	6	416	0	2	0
SWARM_183	46	67	288	25	129	186	0	124	42	80	92	11	32	14
SWARM_182	0	2	1	0	0	1	0	1	0	0	0	254	0	0
SWARM_185	0	5	0	1	23	0	3	3	11	115	66	0	40	27
SWARM_184	0	4	21	28	225	21	0	14	6	2	8	0	6	0
SWARM_187	0	6	14	1	1	87	0	207	0	0	0	1	1	4
SWARM_1509	0	0	0	0	0	0	0	0	15	30	0	0	2	0
SWARM_18874	1	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_18872	0	0	0	0	0	0	7	0	0	0	0	0	0	0
SWARM_18873	0	0	0	0	0	0	4	0	0	0	1	0	1	0
SWARM_18870	0	0	0	0	0	0	5	0	0	0	0	0	0	1
SWARM_18879	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_5336	1	0	0	0	0	1	4	1	1	3	0	0	0	5
SWARM_6150	0	0	0	0	0	0	0	0	0	0	0	0	0	13
SWARM_2649	1	0	0	0	0	0	4	0	0	0	0	0	0	52
SWARM_2640	0	0	0	0	0	0	0	0	0	0	0	0	0	26
SWARM_2643	0	0	0	1	19	4	0	1	0	1	1	0	0	1
SWARM_2644	0	0	0	2	1	0	6	0	9	24	7	0	0	2
SWARM_2646	0	0	0	0	0	0	0	0	0	0	0	0	0	29
SWARM_3060	0	0	0	0	0	0	3	0	43	0	10	0	0	0
SWARM_146	0	0	0	1	3	0	8	1	11	16	290	0	10	14
SWARM_9770	0	0	0	0	0	0	0	0	29	0	1	0	0	0
SWARM_3686	0	0	10	12	7	0	0	0	0	0	1	0	0	0
SWARM_1684	24	24	11	0	0	1	0	0	0	0	0	0	0	0
SWARM_1687	9	17	22	0	0	21	0	5	0	0	1	3	0	0
SWARM_1680	0	0	0	0	0	0	0	0	24	18	14	0	1	0
SWARM_1681	0	0	0	0	0	0	0	0	0	39	3	0	1	2
SWARM_1682	0	3	1	57	5	4	2	1	0	0	0	0	1	0
SWARM_1356	0	0	0	0	0	0	3	1	0	37	2	0	9	12
SWARM_1357	0	0	1	0	4	1	10	1	20	38	59	0	5	11
SWARM_1354	0	7	0	0	0	4	0	0	0	29	54	0	14	1
SWARM_1352	0	2	3	0	0	59	0	7	0	0	0	0	0	0
SWARM_1353	0	3	12	17	3	41	0	16	0	1	0	0	0	2
SWARM_1350	0	6	75	3	0	22	0	23	0	2	0	0	0	0
SWARM_1351	0	10	10	5	52	28	0	8	0	0	0	0	0	1
SWARM_1359	1	3	0	7	11	15	0	4	0	15	103	8	11	4
SWARM_5688	0	0	0	0	0	0	7	0	4	0	2	0	0	5
SWARM_8734	0	0	0	0	0	0	0	0	0	0	0	10	0	0
SWARM_2489	0	6	46	7	0	0	0	0	0	0	1	0	0	0
SWARM_2487	0	6	37	0	0	4	0	3	0	0	0	3	0	0
SWARM_2482	0	53	2	0	0	1	0	0	0	0	0	1	0	0
SWARM_2481	0	0	1	0	0	0	0	0	0	0	0	29	0	0
SWARM_2480	1	0	2	0	0	0	0	24	0	0	0	0	0	0
SWARM_8196	0	0	0	0	3	0	12	0	0	0	0	0	0	0
SWARM_687	0	0	0	0	0	0	0	0	0	78	52	0	18	4
SWARM_684	0	0	0	0	0	0	16	0	0	50	0	0	6	17
SWARM_685	0	0	0	4	10	0	0	0	0	26	14	0	47	3
SWARM_682	6	5	41	1	2	40	0	9	0	0	0	11	0	0
SWARM_683	0	0	0	0	0	0	64	0	22	9	0	0	0	0
SWARM_680	0	0	0	0	0	0	0	0	38	50	13	0	3	1
SWARM_681	0	1	0	0	0	2	0	0	0	28	1	0	63	1
SWARM_688	0	0	0	0	0	0	0	0	4	11	101	0	4	0
SWARM_689	0	64	5	0	11	16	0	10	0	0	1	0	7	2
SWARM_538	0	0	0	0	1	0	0	0	0	0	122	0	0	0
SWARM_539	0	0	0	3	1	10	0	132	0	0	1	1	0	2
SWARM_534	62	22	9	0	0	25	1	10	0	0	0	0	1	0
SWARM_535	13	5	17	1	5	33	0	86	0	5	0	0	1	0
SWARM_537	5	12	74	7	2	20	0	31	0	0	0	0	1	1
SWARM_530	0	0	0	0	0	0	0	0	3	57	64	0	14	0
SWARM_531	0	0	0	0	1	0	0	0	103	165	42	0	19	1
SWARM_532	0	0	0	0	0	0	2	0	0	0	0	0	0	129
SWARM_533	0	0	0	0	0	1	7	0	0	0	0	0	0	111
SWARM_6561	12	1	1	0	0	0	0	0	0	0	0	0	0	0
SWARM_5917	0	0	0	0	0	4	12	0	0	0	0	0	0	0
SWARM_7213	0	1	1	14	8	1	0	0	0	0	7	0	0	0
SWARM_7212	0	0	0	12	3	0	0	0	0	0	0	0	0	0
SWARM_1116	83	52	13	0	0	7	0	6	0	0	0	0	1	0
SWARM_1117	3	2	30	0	1	7	0	21	0	0	0	0	0	0
SWARM_1110	0	0	8	0	13	32	0	28	0	0	1	0	0	1
SWARM_1113	0	0	0	0	0	0	0	0	0	18	32	0	13	0
SWARM_1118	5	18	9	1	20	12	0	30	0	3	0	0	1	1
SWARM_3260	0	0	9	0	0	0	0	0	0	0	0	16	0	0
SWARM_3261	0	4	5	0	0	1	0	0	0	0	0	13	0	0
SWARM_3262	0	1	1	0	0	5	0	0	0	0	0	11	1	0
SWARM_1802	18	10	4	1	0	3	0	7	0	0	0	0	1	0
SWARM_1803	59	26	10	0	0	4	0	21	0	0	0	0	2	0
SWARM_1800	25	1	0	0	10	2	2	7	1	0	1	0	0	2
SWARM_1801	61	0	0	0	0	0	0	21	0	0	0	0	0	2
SWARM_1804	14	31	4	0	0	0	0	10	5	0	0	0	2	1
SWARM_1805	45	115	92	4	37	37	0	88	1	0	3	0	19	0
SWARM_3500	0	1	0	0	1	2	0	0	0	0	16	0	9	1
SWARM_3185	12	8	11	0	1	0	0	2	0	0	0	3	1	0
SWARM_3184	22	18	8	0	1	1	0	6	0	0	0	0	0	0
SWARM_3187	35	44	10	0	4	0	0	11	0	0	0	6	5	1
SWARM_3186	25	11	4	0	0	0	0	2	0	0	0	0	1	0
SWARM_3181	0	0	0	0	0	1	0	21	0	0	1	0	0	0
SWARM_3183	13	0	0	0	0	3	0	11	0	0	0	0	0	0
SWARM_3182	24	1	0	0	0	0	0	3	0	0	0	0	0	0
SWARM_3189	1	0	0	0	0	0	0	0	0	0	3	0	2	31
SWARM_338	0	3	18	68	95	0	0	5	1	4	5	0	1	0
SWARM_336	1	0	0	0	1	0	0	0	9	73	82	0	6	0
SWARM_337	0	0	0	0	2	0	0	0	2	5	314	0	5	0
SWARM_334	0	0	7	49	93	4	0	0	10	66	168	0	36	4
SWARM_335	13	10	15	0	3	33	0	204	0	0	0	1	0	4
SWARM_332	7	69	67	12	48	36	14	84	7	37	12	0	17	5
SWARM_333	0	0	0	0	1	0	0	0	3	132	17	0	9	3
SWARM_330	1	355	3	0	2	6	3	21	0	5	0	0	18	6
SWARM_12677	0	0	0	0	0	0	4	0	0	0	0	0	0	2
SWARM_978	0	5	0	0	0	1	0	1	0	2	0	75	2	0
SWARM_977	3	11	31	5	8	27	0	50	0	0	0	0	2	1
SWARM_970	0	0	0	0	1	0	0	0	0	35	55	0	0	0
SWARM_973	13	36	94	0	9	33	0	30	0	6	0	0	5	0
SWARM_4459	0	1	0	1	0	32	0	0	0	0	0	0	0	0
SWARM_4453	0	0	0	0	0	0	3	0	6	0	0	0	0	14
SWARM_2853	0	0	0	1	14	0	12	0	4	7	7	0	7	10
SWARM_2856	0	0	0	0	0	0	0	0	0	0	9	0	22	0
SWARM_5492	0	0	0	0	0	0	0	0	16	0	0	0	0	0
SWARM_5494	0	0	0	0	2	0	0	0	22	0	3	0	0	0
SWARM_5499	0	0	0	0	0	0	6	0	10	3	2	0	0	0
SWARM_2146	0	0	0	0	0	0	0	0	0	0	0	29	0	0
SWARM_2147	0	0	0	6	0	0	0	0	0	0	0	39	0	0
SWARM_2144	0	0	0	0	0	0	0	0	3	10	42	0	5	0
SWARM_2145	0	0	3	3	26	2	0	3	4	0	0	0	0	2
SWARM_2149	0	4	56	0	0	1	0	0	0	0	0	0	0	0
SWARM_479	13	119	200	6	28	64	0	23	1	1	17	1	6	0
SWARM_478	8	4	71	7	2	35	0	23	0	4	0	3	0	2
SWARM_471	0	0	0	0	0	0	3	0	0	0	0	0	0	128
SWARM_470	10	96	10	3	1	1	0	8	1	0	26	0	0	3
SWARM_473	12	21	90	33	21	24	0	67	0	1	1	4	12	3
SWARM_472	0	0	0	0	0	0	0	0	0	23	95	0	27	0
SWARM_475	0	0	0	116	16	0	0	0	0	0	0	0	0	0
SWARM_474	0	0	0	0	0	0	0	0	0	85	56	0	22	3
SWARM_477	72	41	17	1	0	15	0	16	0	4	0	0	2	2
SWARM_476	4	244	9	10	32	7	11	19	0	0	6	5	0	4
SWARM_3438	0	24	0	0	0	0	0	0	0	0	0	0	0	0
SWARM_3435	0	0	0	0	0	7	0	0	0	0	0	30	0	0
SWARM_3434	0	0	0	0	0	0	0	0	0	0	0	24	0	0
SWARM_3436	0	0	0	0	0	0	4	0	27	101	17	0	10	29
SWARM_3433	0	0	0	0	0	0	0	0	0	0	0	19	0	0
SWARM_18760	0	0	0	0	0	1	4	0	0	0	0	0	0	0
SWARM_18766	0	0	0	0	0	0	4	0	0	0	0	0	0	1
SWARM_18767	0	1	0	0	1	0	4	0	0	0	0	0	0	0
SWARM_18769	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_21573	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_3378	0	0	0	0	0	0	10	0	0	10	0	0	0	0
SWARM_1038	0	0	0	0	0	0	0	0	0	61	0	0	0	2
SWARM_101	117	67	104	8	5	74	5	214	0	0	0	2	2	21
SWARM_100	0	0	0	0	0	0	0	0	0	45	437	0	2	3
SWARM_102	0	0	1	0	5	5	0	0	0	8	512	0	28	3
SWARM_105	0	0	0	0	0	0	3	0	737	0	0	0	0	0
SWARM_104	0	0	0	0	0	0	0	0	107	6	322	0	3	0
SWARM_106	116	343	44	0	3	82	0	124	0	0	0	34	1	3
SWARM_4396	0	0	0	0	0	1	46	0	2	2	13	0	0	9
SWARM_4648	0	0	0	0	0	0	0	0	20	0	0	0	0	0
SWARM_4647	0	0	0	0	0	0	0	0	42	0	8	0	0	0
SWARM_4646	0	0	0	0	0	0	0	0	24	2	0	0	0	0
SWARM_4642	1	1	9	0	0	11	8	10	2	3	0	0	1	0
SWARM_930	0	0	0	0	0	0	0	0	0	0	87	0	2	0
SWARM_932	0	0	1	0	0	0	0	0	7	84	60	0	18	3
SWARM_934	32	18	25	1	2	8	0	10	0	0	0	0	0	0
SWARM_935	4	7	31	0	4	0	0	36	0	0	0	0	0	0
SWARM_936	0	0	0	0	0	0	0	0	125	3	6	0	0	0
SWARM_937	0	0	0	0	0	0	2	0	2	0	73	0	0	0
SWARM_938	0	2	76	4	12	12	5	6	0	0	0	0	1	1
SWARM_939	0	3	12	0	12	1	0	51	0	0	1	0	1	0
SWARM_7606	0	0	0	0	0	0	0	0	0	0	0	17	0	0
SWARM_7607	0	0	0	0	0	0	0	0	0	0	0	8	0	0
SWARM_7604	0	0	0	0	0	0	0	0	0	0	0	8	0	0
SWARM_7605	0	0	0	0	0	0	0	0	0	0	0	10	0	0
SWARM_7602	0	0	0	0	0	0	0	0	0	0	0	9	0	0
SWARM_7603	0	0	0	0	0	0	0	0	0	0	0	8	0	0
SWARM_7600	0	0	0	0	0	0	0	0	0	0	0	9	0	0
SWARM_7608	0	0	0	0	0	0	0	0	0	0	0	10	0	0
SWARM_1640	0	0	0	0	0	0	0	0	18	9	29	0	2	2
SWARM_1642	0	0	0	0	0	0	0	0	2	48	19	0	4	0
SWARM_1644	0	0	0	0	2	0	0	0	15	46	19	0	4	2
SWARM_1645	1	3	0	0	16	1	0	1	0	8	61	0	10	3
SWARM_1647	15	11	13	0	1	10	0	11	0	0	0	2	0	0
SWARM_3600	0	0	0	0	0	0	0	0	0	36	0	0	0	0
SWARM_3605	0	0	0	0	0	0	0	0	0	34	3	0	1	1
SWARM_1604	0	0	0	0	0	0	0	0	1	37	9	0	0	0
SWARM_1607	0	0	0	0	2	0	0	0	2	16	45	0	10	2
SWARM_1609	1	8	1	0	7	5	0	30	0	6	5	1	0	14
SWARM_2402	0	0	0	0	1	0	5	0	16	36	23	0	8	7
SWARM_2400	0	0	0	0	0	0	0	0	0	32	0	0	0	1
SWARM_2409	16	2	2	0	0	0	0	6	0	0	0	0	0	4
SWARM_608	0	19	69	46	58	13	0	6	0	3	1	0	4	0
SWARM_609	0	9	0	0	13	1	3	0	0	74	9	0	18	0
SWARM_606	0	0	1	1	4	0	0	1	4	62	38	0	11	27
SWARM_607	8	56	46	0	0	22	0	20	0	0	0	0	0	1
SWARM_604	0	0	0	0	0	0	3	0	7	91	15	0	4	3
SWARM_605	0	0	0	0	0	0	2	0	0	0	0	0	0	107
SWARM_602	0	0	0	0	0	0	0	0	0	74	12	0	28	0
SWARM_603	0	1	0	1	27	0	2	0	0	102	0	0	16	6
SWARM_600	0	13	7	54	17	33	0	54	0	0	2	0	8	8
SWARM_601	1	98	0	1	23	6	1	12	0	23	87	0	14	16
SWARM_5992	0	0	0	0	0	1	0	0	60	0	0	0	0	0
SWARM_6876	0	0	0	0	0	0	0	0	0	0	0	0	0	15
SWARM_6875	0	0	0	0	0	0	0	0	0	0	0	0	0	12
SWARM_18884	0	0	0	0	0	0	5	0	0	0	1	0	0	0
SWARM_4560	0	0	4	1	11	2	7	1	0	0	0	0	1	6
SWARM_1882	0	35	5	0	0	2	0	3	0	0	0	0	0	0
SWARM_1883	0	5	10	13	17	3	0	6	0	0	0	0	1	0
SWARM_1880	0	38	0	0	0	0	0	0	0	0	0	0	0	0
SWARM_1881	0	61	1	0	0	1	0	0	0	0	0	0	2	0
SWARM_1886	0	3	46	0	1	0	0	2	0	0	0	0	3	0
SWARM_1887	0	1	9	14	17	7	0	3	0	0	0	0	0	0
SWARM_1884	0	5	8	20	15	3	0	8	0	0	1	0	1	0
SWARM_1888	3	2	10	1	0	27	0	37	0	4	0	0	0	0
SWARM_3106	0	3	0	1	12	0	0	0	0	31	16	0	27	5
SWARM_28934	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_28931	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_1415	0	0	0	0	0	0	0	0	0	0	0	69	0	0
SWARM_1417	0	36	0	0	37	6	0	4	0	17	0	0	3	5
SWARM_1410	0	0	0	0	0	0	0	0	0	51	0	0	0	0
